"F1" "F1.1"
"168" -0.14434422738274 485.565577261726
"169" 0.00518728355033369 500.518728355033
"170" -0.254013689577338 474.598631042266
"171" -1.39304066269824 360.695933730176
"172" -0.142975908073301 485.70240919267
"173" -0.205261352714042 479.473864728596
"174" -0.605180043989976 439.481995601002
"175" -0.528019768849485 447.198023115052
"176" -0.391925385422116 460.807461457788
"177" 0.231167495551799 523.11674955518
"178" -0.157670077263284 484.232992273672
"179" -0.849746328883618 415.025367111638
"180" -0.80265808610795 419.734191389205
"181" -0.371770268645075 462.822973135493
"182" -0.45138087677729 454.861912322271
"183" -0.0145008423552459 498.549915764475
"184" -0.54653922786275 445.346077213725
"185" 0.0778668356106967 507.78668356107
"186" -0.262536925021813 473.746307497819
"187" 0.146929939385422 514.692993938542
"188" 0.0324203692708189 503.242036927082
"189" -0.372283383406994 462.771661659301
"190" -0.390080432134383 460.991956786562
"191" -0.837380952746855 416.261904725314
"192" 0.142532387103258 514.253238710326
"193" -0.0728810379281715 492.711896207183
"194" -0.376409753123409 462.359024687659
"195" 0.240595993540237 524.059599354024
"196" -0.0805632113585821 491.943678864142
"197" -0.409415268165332 459.058473183467
"198" 0.0191019967759911 501.910199677599
"199" -0.142664277654702 485.73357223453
"200" 0.174720154547965 517.472015454797
"201" -0.403401516256539 459.659848374346
"202" -0.182602439862993 481.739756013701
"203" -0.146281401739849 485.371859826015
"204" 0.0765133331285648 507.651333312856
"205" 0.357999546189264 535.799954618926
"206" 0.333367510970328 533.336751097033
"207" -0.183645593027172 481.635440697283
"208" -0.373581872569888 462.641812743011
"209" -1.26255732069262 373.744267930738
"210" -0.807378006240857 419.262199375914
"211" -0.63575925459677 436.424074540323
"212" -0.516772412209285 448.322758779071
"213" -0.230454234032016 476.954576596798
"214" -0.290775378430726 470.922462156927
"215" -1.74450931054987 325.549068945013
"216" -1.3036830256458 369.63169743542
"217" -0.547911795715136 445.208820428486
"218" -0.20420890258955 479.579109741045
"219" -0.651379584442489 434.862041555751
"220" -0.452610346770813 454.738965322919
"221" -1.53616594097155 346.383405902845
"222" -0.439337583394342 456.066241660566
"223" -0.263770346998376 473.622965300162
"224" 0.690220857841236 569.022085784124
"225" -0.810656047850617 418.934395214938
"226" -0.294230810231675 470.576918976832
"227" 0.179153788823908 517.915378882391
"228" -0.303588795721879 469.641120427812
"229" -0.210547762124301 478.94522378757
"230" -0.144066588833655 485.593341116635
"231" -0.208160778909266 479.183922109073
"232" -0.0128438795909259 498.715612040907
"233" -0.0501666972333478 494.983330276665
"234" 0.229524643286965 522.952464328696
"235" -0.69628080926293 430.371919073707
"236" -0.166334926128292 483.366507387171
"237" -0.346738859828485 465.326114017152
"238" -0.183886362987133 481.611363701287
"239" 0.358335367092003 535.8335367092
"240" -0.352867942104676 464.713205789532
"241" -0.357916971261183 464.208302873882
"242" -0.262992601043632 473.700739895637
"243" -1.65787516859756 334.212483140244
"244" -0.683324477108603 431.66755228914
"245" -0.430927043377784 456.907295662222
"246" 0.0970432653536264 509.704326535363
"247" -0.094928331218316 490.507166878168
"248" 0.356805696517203 535.68056965172
"249" -0.140802297183709 485.919770281629
"250" -0.909047604309027 409.095239569097
"251" -0.386570849353936 461.342915064606
"252" -0.228168016458415 477.183198354159
"253" -0.883717564598026 411.628243540197
"254" 0.108511880753641 510.851188075364
"255" 0.133478856030998 513.3478856031
"256" -0.376076631789946 462.392336821005
"257" -0.652646242290255 434.735375770975
"258" 0.15017865583718 515.017865583718
"259" -0.250435664119878 474.956433588012
"260" 0.544845833633036 554.484583363304
"261" -0.135462244380505 486.453775561949
"262" -0.481929056685951 451.807094331405
"263" -0.0345309115177934 496.546908848221
"264" -0.027142541430491 497.285745856951
"265" -0.227427102858149 477.257289714185
"266" -0.283646718078733 471.635328192127
"267" -0.0642935585493379 493.570644145066
"268" -0.117206041461193 488.279395853881
"269" -0.67544810220157 432.455189779843
"270" -0.0054989605779387 499.450103942206
"271" -0.51150620911469 448.849379088531
"272" -0.170308875701661 482.969112429834
"273" -0.417969715011559 458.203028498844
"274" -0.613595102003849 438.640489799615
"275" -0.53747835721938 446.252164278062
"276" -0.139681227786578 486.031877221342
"277" -0.683374977477668 431.662502252233
"278" 0.465406577058904 546.54065770589
"279" -0.325657387298879 467.434261270112
"280" -0.411101834344808 458.889816565519
"281" -0.80991973374198 419.008026625802
"282" -0.0597678672121038 494.02321327879
"283" -0.00774019491207498 499.225980508792
"284" 0.271111028073122 527.111102807312
"285" -0.114062522914936 488.593747708506
"286" -0.43621775051714 456.378224948286
"287" -0.302005116261587 469.799488373841
"288" -0.338635551775049 466.136444822495
"289" -0.145349203078383 485.465079692162
"290" -0.0500500090951804 494.994999090482
"291" -0.146435260624146 485.356473937585
"292" -0.242961326418373 475.703867358163
"293" 0.840226405972736 584.022640597274
"294" -0.115339025054072 488.466097494593
"295" -0.745202608139503 425.47973918605
"296" -0.188183293796021 481.181670620398
"297" -0.758909899097688 424.109010090231
"298" -0.3164867702444 468.35132297556
"299" -0.464068607834161 453.593139216584
"300" -0.746233259914842 425.376674008516
"301" -0.249236836175167 475.076316382483
"302" -0.313093773587813 468.690622641219
"303" 0.0557589093247623 505.575890932476
"304" -0.452496552146588 454.750344785341
"305" 0.710193074736769 571.019307473677
"306" -0.547880228133536 445.211977186646
"307" 0.113560564593914 511.356056459391
"308" -0.718856882893006 428.114311710699
"309" -0.417936900949835 458.206309905016
"310" -0.219933747457688 478.006625254231
"311" -0.166511685124727 483.348831487527
"312" -0.708627029011307 429.137297098869
"313" -0.69628912570688 430.371087429312
"314" -0.0908004279844524 490.919957201555
"315" -0.369007402046061 463.099259795394
"316" 0.0677637511673402 506.776375116734
"317" -0.887868624495516 411.213137550448
"318" 0.479726282311562 547.972628231156
"319" -0.626337273213767 437.366272678623
"320" -1.47242468525398 352.757531474602
"321" -0.347752725130351 465.224727486965
"322" -0.350284838463871 464.971516153613
"323" -1.41038305866605 358.961694133395
"324" -0.299862272757886 470.013772724211
"325" -1.4915519978892 350.84480021108
"326" -0.127788489819627 487.221151018037
"327" -0.719994034180749 428.000596581925
"328" -0.0243410479239066 497.565895207609
"329" -0.253247461736192 474.675253826381
"330" -0.51732390779762 448.267609220238
"331" -0.708512879820148 429.148712017985
"332" 0.370231044724379 537.023104472438
"333" -0.221049117503812 477.895088249619
"334" -0.432053918598159 456.794608140184
"335" -0.0341823221073763 496.581767789262
"336" 0.115967263528549 511.596726352855
"337" -0.114234403861435 488.576559613856
"338" -0.752643018009126 424.735698199087
"339" -0.825377712693044 417.462228730696
"340" -0.768478541005603 423.15214589944
"341" -0.0119757320432885 498.802426795671
"342" -0.180703784351909 481.929621564809
"343" -0.400385339964634 459.961466003537
"344" -0.540214741979583 445.978525802042
"345" -0.0601468983273802 493.985310167262
"346" 0.0883408195976026 508.83408195976
"347" -0.177631594004076 482.236840599592
"348" -0.387297601935407 461.270239806459
"349" -0.519880117616119 448.011988238388
"350" 0.32576090537219 532.576090537219
"351" -0.326073166838625 467.392683316138
"352" -0.902203168096738 409.779683190326
"353" -0.0983364956587862 490.166350434121
"354" -0.801804608850706 419.819539114929
"355" -0.493061250905008 450.693874909499
"356" -0.243901114562089 475.609888543791
"357" 0.450798034181949 545.079803418195
"358" -0.700834905313977 429.916509468602
"359" -0.404507905029648 459.549209497035
"360" -0.65618097800252 434.381902199748
"361" -0.89723518505139 410.276481494861
"362" -0.233854047828312 476.614595217169
"363" -0.486120753153124 451.387924684688
"364" -0.0246728933843878 497.532710661561
"365" -0.00403057889016392 499.596942110984
"366" -0.122220421427127 487.777957857287
"367" -0.19424266103951 480.575733896049
"368" -0.66577595598821 433.422404401179
"369" -0.174913317140412 482.508668285959
"370" -0.511566887761986 448.843311223801
"371" -0.478788847973252 452.121115202675
"372" 0.33362593743732 533.362593743732
"373" 0.827193715716669 582.719371571667
"374" -0.318641804544572 468.135819545543
"375" 0.299554423473626 529.955442347363
"376" 0.013647772668081 501.364777266808
"377" -0.58357001112414 441.642998887586
"378" -0.394915269934982 460.508473006502
"379" -0.85378734689477 414.621265310523
"380" -0.28063760600846 471.936239399154
"381" -0.987181329101741 401.281867089826
"382" -0.870142387837076 412.985761216292
"383" -1.53616764691195 346.383235308805
"384" -0.282587933001854 471.741206699815
"385" -0.45136377649117 454.863622350883
"386" -0.434426115154405 456.55738848456
"387" -0.103161870885319 489.683812911468
"388" -0.679326764914566 432.067323508543
"389" 0.0801826164117029 508.01826164117
"390" -1.68692007995558 331.307992004442
"391" 0.308494394795546 530.849439479555
"392" -0.622137733019312 437.786226698069
"393" -0.0313940284186058 496.860597158139
"394" -0.268462633634466 473.153736636553
"395" 0.130259573054561 513.025957305456
"396" -1.52943195678648 347.056804321352
"397" 0.683044136055591 568.304413605559
"398" -0.168938518645566 483.106148135443
"399" -0.829317302374273 417.068269762573
"400" -0.158746840468917 484.125315953108
"401" -0.646554210149152 435.344578985085
"402" 0.789275514757488 578.927551475749
"403" -0.0620858027298876 493.791419727011
"404" -0.0184375280934024 498.15624719066
"405" -0.320255994221504 467.97440057785
"406" -1.04474573989574 395.525426010426
"407" -1.06598710097148 393.401289902852
"408" 0.00777675897989976 500.77767589799
"409" -1.12692854332515 387.307145667485
"410" -0.255819013375461 474.418098662454
"411" -0.180947039794339 481.905296020566
"412" -0.372435201367638 462.756479863236
"413" -0.331339295172097 466.86607048279
"414" -0.310823713462926 468.917628653707
"415" -0.228508988337404 477.14910116626
"416" -0.803192658005266 419.680734199473
"417" -0.0180153593019806 498.198464069802
"418" 0.00119019156428532 500.119019156429
"419" -1.5361670707944 346.38329292056
"420" -0.767575117881307 423.242488211869
"421" -0.0830327118378834 491.696728816212
"422" -0.43159956443711 456.840043556289
"423" -0.287944597101689 471.205540289831
"424" -0.273664569839605 472.633543016039
"425" -0.230743661446796 476.92563385532
"426" -1.39054907117101 360.945092882899
"427" -0.157558909034844 484.244109096516
"428" -0.372739931331925 462.726006866807
"429" -0.70285591086446 429.714408913554
"430" -0.880039421715501 411.99605782845
"431" -0.383200295188622 461.679970481138
"432" -0.298757198242056 470.124280175794
"433" -0.0271204741982246 497.287952580178
"434" -0.0352909899401363 496.470901005986
"435" -0.251120058238095 474.88799417619
"436" -0.00359981747848139 499.640018252152
"437" -1.59373540743755 340.626459256245
"438" -1.04653883716555 395.346116283445
"439" -0.173003133808299 482.69968661917
"440" -0.483117572117025 451.688242788297
"441" -0.255245751905138 474.475424809486
"442" -0.596556995427728 440.344300457227
"443" -0.243536739364694 475.646326063531
"444" -0.0467519406882659 495.324805931173
"445" -1.62053491147364 337.946508852636
"446" -0.158333681866563 484.166631813344
"447" -1.19177932883608 380.822067116392
"448" -0.242134055501384 475.786594449862
"449" -1.52985793677799 347.014206322201
"450" -0.972454217770904 402.75457822291
"451" -0.37231647916197 462.768352083803
"452" -0.400055580641119 459.994441935888
"453" -0.877720354677827 412.227964532217
"454" -0.241290374289201 475.87096257108
"455" -0.025290096331163 497.470990366884
"456" -0.262027727448964 473.797227255104
"457" 0.0655864741590675 506.558647415907
"458" 0.274806944055642 527.480694405564
"459" -0.466846404388193 453.315359561181
"460" -0.107544379833132 489.245562016687
"461" -0.344857390406661 465.514260959334
"462" 0.236988536862301 523.69885368623
"463" -0.0539252882257271 494.607471177427
"464" -1.30295160374002 369.704839625998
"465" -0.296117170242471 470.388282975753
"466" 0.0236969176022058 502.369691760221
"467" -0.16635510891682 483.364489108318
"468" -0.657482097483861 434.251790251614
"469" -0.767430621755146 423.256937824485
"470" -0.525426060151275 447.457393984873
"471" -0.0425042379055286 495.749576209447
"472" -0.25836421774329 474.163578225671
"473" 0.00922799558538551 500.922799558539
"474" 0.273838648367195 527.38386483672
"475" 0.258700727054142 525.870072705414
"476" -0.0808255237225667 491.917447627743
"477" -0.303621959061838 469.637804093816
"478" 0.112652251109038 511.265225110904
"479" 0.473815764284562 547.381576428456
"480" -0.392602923028337 460.739707697166
"481" -0.14937222931841 485.062777068159
"482" -0.475283465734752 452.471653426525
"483" -0.298169365152408 470.183063484759
"484" -1.52985819693073 347.014180306927
"485" -0.723094809097891 427.690519090211
"486" -0.74726527903001 425.273472096999
"487" -0.447771332483678 455.222866751632
"488" 0.0474772776487695 504.747727764877
"489" -0.902153127420042 409.784687257996
"490" -0.378965880289151 462.103411971085
"491" -0.202043538489424 479.795646151058
"492" -0.597141601059811 440.285839894019
"493" 0.150219960705436 515.021996070544
"494" -0.4831298915489 451.68701084511
"495" -0.424930065148219 457.506993485178
"496" 0.290255409425735 529.025540942573
"497" -0.463690239233613 453.630976076639
"498" -0.886577285869426 411.342271413057
"499" -0.0509493704181403 494.905062958186
"500" -0.640391279267861 435.960872073214
"501" -0.00741054113864806 499.258945886135
"502" 0.272766545889417 527.276654588942
"503" -0.798342523509192 420.165747649081
"504" 0.00111637758879071 500.111637758879
"505" 0.00597532813358011 500.597532813358
"506" 0.0993243312285961 509.93243312286
"507" 1.2107245579454 621.07245579454
"508" -0.0229692195018091 497.703078049819
"509" -0.478215647200404 452.17843527996
"510" 0.252409112809168 525.240911280917
"511" 0.201336527041623 520.133652704162
"512" 0.196305943966539 519.630594396654
"513" 0.715262554023034 571.526255402303
"514" -0.189902978018144 481.009702198186
"515" 0.322383432473722 532.238343247372
"516" 0.150455451139416 515.045545113942
"517" 0.215892708403106 521.589270840311
"518" -0.239981923610513 476.001807638949
"519" 0.00515493084681146 500.515493084681
"520" -0.314459362728285 468.554063727171
"521" 0.404055216412919 540.405521641292
"522" 0.03379768985043 503.379768985043
"523" -1.31640421640225 368.359578359775
"524" -0.476285436090917 452.371456390908
"525" -0.432853740049844 456.714625995016
"526" -0.51770048820014 448.229951179986
"527" -1.18614135901317 381.385864098683
"528" -1.14397511893916 385.602488106084
"529" -0.545318574016644 445.468142598336
"530" 0.000311162209007389 500.031116220901
"531" -0.0511045050943948 494.889549490561
"532" -0.853387374396196 414.66126256038
"533" -0.140005681079106 485.999431892089
"534" 0.358871736213238 535.887173621324
"535" -0.0774941263087066 492.250587369129
"536" -0.32837687471936 467.162312528064
"537" -0.288635861213819 471.136413878618
"538" -0.212734338288407 478.726566171159
"539" -0.160099483146463 483.990051685354
"540" -0.149798319276185 485.020168072381
"541" 0.449227691417812 544.922769141781
"542" -0.328352409078656 467.164759092134
"543" 0.655962977414125 565.596297741412
"544" 0.447054817953605 544.70548179536
"545" 0.0693573279625104 506.935732796251
"546" -0.00528700326816377 499.471299673184
"547" -0.328305469354328 467.169453064567
"548" -0.626868575401425 437.313142459857
"549" -0.127584736057012 487.241526394299
"550" 0.675973507928237 567.597350792824
"551" 0.102563361033187 510.256336103319
"552" -0.363416124696615 463.658387530338
"553" -0.384081088669426 461.591891133057
"554" -0.007783545044623 499.221645495538
"555" -0.178408206603212 482.159179339679
"556" -6.59333160693663e-06 499.999340666839
"557" -0.523521644099341 447.647835590066
"558" -0.224951065770154 477.504893422985
"559" -0.248261070427909 475.173892957209
"560" -0.292283940068633 470.771605993137
"561" 0.283423709033549 528.342370903355
"562" 0.0809300918582863 508.093009185829
"563" -0.738574326699098 426.14256733009
"564" 0.276167397256026 527.616739725603
"565" -0.0258937168522943 497.410628314771
"566" -0.0741357802837346 492.586421971627
"567" -0.233108384271679 476.689161572832
"568" -0.176309469741138 482.369053025886
"569" -0.787085760875587 421.291423912441
"570" -1.46797000128274 353.202999871726
"571" 0.0465634600531838 504.656346005318
"572" -0.209617665701149 479.038233429885
"573" -0.210995548336594 478.900445166341
"574" -0.841115786296538 415.888421370346
"575" -0.940020087681483 405.997991231852
"576" 0.307198273097294 530.719827309729
"577" -0.409829793307292 459.017020669271
"578" 0.546834680821101 554.68346808211
"579" -0.125256627219989 487.474337278001
"580" -0.261744647054292 473.825535294571
"581" 0.749885337903319 574.988533790332
"582" -0.631233732552038 436.876626744796
"583" -0.724264276268827 427.573572373117
"584" -0.902204054237777 409.779594576222
"585" -0.661372387404273 433.862761259573
"586" -0.666806513857439 433.319348614256
"587" -0.12059618854531 487.940381145469
"588" 0.165081759572042 516.508175957204
"589" 0.8070374522669 580.70374522669
"590" 0.280225316753267 528.022531675327
"591" -0.230457411259914 476.954258874009
"592" -0.317043962272886 468.295603772711
"593" -0.392876664682378 460.712333531762
"594" -0.103345608669743 489.665439133026
"595" 0.208081493903363 520.808149390336
"596" 0.716363090945288 571.636309094529
"597" -0.286422976771522 471.357702322848
"598" 0.500227033090902 550.02270330909
"599" 0.0159367458579213 501.593674585792
"600" 0.108677448117793 510.867744811779
"601" 0.661812055225864 566.181205522586
"602" 0.367822325463758 536.782232546376
"603" -0.133233098701996 486.6766901298
"604" 0.439924664237972 543.992466423797
"605" 0.262576472657701 526.25764726577
"606" -0.240769867137595 475.923013286241
"607" 0.368385325693185 536.838532569318
"608" -0.0790966868029521 492.090331319705
"609" -0.366081347198671 463.391865280133
"610" -0.336229639260675 466.377036073933
"611" -0.238782312898902 476.12176871011
"612" -0.18490748924195 481.509251075805
"613" 0.902649672611181 590.264967261118
"614" 0.491357880531145 549.135788053114
"615" -0.25549932070458 474.450067929542
"616" -0.195114180374187 480.488581962581
"617" 0.322701815874963 532.270181587496
"618" 0.197170054670827 519.717005467083
"619" -0.236889193643343 476.311080635666
"620" 0.43591690009293 543.591690009293
"621" 0.367390963410337 536.739096341034
"622" 0.183574394604863 518.357439460486
"623" 0.251272624928108 525.127262492811
"624" 0.448501256303414 544.850125630341
"625" 0.221218460166994 522.121846016699
"626" -0.349418462025465 465.058153797454
"627" 0.139329365035074 513.932936503507
"628" 1.02241914191681 602.241914191681
"629" -0.0355921824681422 496.440781753186
"630" -0.0165495560992315 498.345044390077
"631" -0.446048593725782 455.395140627422
"632" -0.237198039585514 476.280196041449
"633" 0.0983375583683844 509.833755836838
"634" 0.90656173431418 590.656173431418
"635" -0.559171418532114 444.082858146789
"636" 0.130729322680482 513.072932268048
"637" -0.156346379156321 484.365362084368
"638" -0.552928235494561 444.707176450544
"639" 0.236253025200238 523.625302520024
"640" 0.574218885631058 557.421888563106
"641" 1.19909426437263 619.909426437262
"642" 0.22126887944008 522.126887944008
"643" 0.71739686392914 571.739686392914
"644" 0.110051298588604 511.00512985886
"645" 0.169891846616746 516.989184661675
"646" 0.207324814925974 520.732481492597
"647" -0.330719825769555 466.928017423044
"648" -0.105466806266431 489.453319373357
"649" -0.100786164918667 489.921383508133
"650" 0.0850804946147965 508.50804946148
"651" -0.221410035531055 477.858996446895
"652" 0.708482633114415 570.848263311442
"653" -0.379111723012281 462.088827698772
"654" -0.536848328320008 446.315167167999
"655" 0.992247758508362 599.224775850836
"656" 0.166332750474269 516.633275047427
"657" 0.823729691986317 582.372969198632
"658" 0.32400806794612 532.400806794612
"659" 0.789004206901468 578.900420690147
"660" -0.413480616282121 458.651938371788
"661" 0.269408983019809 526.940898301981
"662" 0.350371631095059 535.037163109506
"663" 0.554109705276051 555.410970527605
"664" -0.419475164503631 458.052483549637
"665" 0.362753030282307 536.275303028231
"666" -0.26580154458669 473.419845541331
"667" -0.210920083030469 478.907991696953
"668" -0.203913398730231 479.608660126977
"669" -0.7113609912197 428.86390087803
"670" -0.838506168066607 416.149383193339
"671" -1.51200258303082 348.799741696918
"672" -0.836594473610021 416.340552638998
"673" -0.562047448315934 443.795255168407
"674" -0.898573358237566 410.142664176243
"675" -0.508331028041376 449.166897195862
"676" -0.890223482544075 410.977651745592
"677" -0.669830874347337 433.016912565266
"678" -0.547747705022741 445.225229497726
"679" 0.00384652471068875 500.384652471069
"680" -1.27493729659971 372.506270340029
"681" -0.724898028233075 427.510197176693
"682" -0.305314946051158 469.468505394884
"683" -0.229340075624736 477.065992437526
"684" -0.18527155165097 481.472844834903
"685" -1.38210533624493 361.789466375507
"686" -0.760089399196593 423.991060080341
"687" -0.596688237536649 440.331176246335
"688" -0.748101104954003 425.1898895046
"689" -1.41370470096667 358.629529903333
"690" -0.0875609033398152 491.243909666018
"691" -0.232913778385789 476.708622161421
"692" 0.163453978738096 516.34539787381
"693" -1.67240710348342 332.759289651658
"694" -0.131533602209958 486.846639779004
"695" -0.0174916786167783 498.250832138322
"696" 0.187577480976147 518.757748097615
"697" -0.152264371946107 484.773562805389
"698" -0.856621424171676 414.337857582832
"699" 0.132289337584385 513.228933758439
"700" -0.0100487820691425 498.995121793086
"701" 0.833855195932777 583.385519593278
"702" -0.240024687904128 475.997531209587
"703" -0.176920040822794 482.307995917721
"704" 0.413763210853091 541.376321085309
"705" 0.127584805950836 512.758480595084
"706" 0.874425054485223 587.442505448522
"707" 0.265811922382642 526.581192238264
"708" -0.0908662876058131 490.913371239419
"709" 0.229171376416386 522.917137641639
"710" 0.625684411761173 562.568441176117
"711" -0.12730922527141 487.269077472859
"712" -0.118847769071718 488.115223092828
"713" -0.35577799301629 464.422200698371
"714" -0.693810220839637 430.618977916036
"715" -0.37097904632573 462.902095367427
"716" -0.820644647678747 417.935535232125
"717" -0.0787046501018727 492.129534989813
"718" -0.204225741021768 479.577425897823
"719" -0.498758258635775 450.124174136422
"720" -0.10425634643584 489.574365356416
"721" -0.734546721155426 426.545327884457
"722" -0.351582743603459 464.841725639654
"723" -1.38131221323415 361.868778676585
"724" -0.599068878159796 440.09311218402
"725" -0.272669550350238 472.733044964976
"726" -0.242467764800117 475.753223519988
"727" -0.724897657842985 427.510234215702
"728" -0.886732834657041 411.326716534296
"729" -0.168772936520937 483.122706347906
"730" -0.80133815669088 419.866184330912
